IMDB id,Title,Year,Rating,Genre,Top_cast,Top casts
tt1187043,3 Idiots,2009.0,8.4,"Comedy, Drama",AamirKhan Madhavan MonaSingh SharmanJoshi KareenaKapoor,"Aamir Khan, Madhavan, Mona Singh, Sharman Joshi, Kareena Kapoor"
tt0986264,Like Stars on Earth,2007.0,8.3,"Drama, Family",DarsheelSafary AamirKhan TanayChheda SachetEngineer TiscaChopra,"Darsheel Safary, Aamir Khan, Tanay Chheda, Sachet Engineer, Tisca Chopra"
tt2338151,PK,2014.0,8.1,"Comedy, Drama, Sci-Fi",AamirKhan AnushkaSharma SanjayDutt BomanIrani SaurabhShukla,"Aamir Khan, Anushka Sharma, Sanjay Dutt, Boman Irani, Saurabh Shukla"
tt5074352,Dangal,2016.0,8.3,"Action, Biography, Drama",AamirKhan SakshiTanwar FatimaSanaShaikh SanyaMalhotra AparshaktiKhurana,"Aamir Khan, Sakshi Tanwar, Fatima Sana Shaikh, Sanya Malhotra, Aparshakti Khurana"
tt0405508,Rang De Basanti,2006.0,8.1,"Comedy, Crime, Drama",AamirKhan SohaAliKhan Siddharth SharmanJoshi KunalKapoor,"Aamir Khan, Soha Ali Khan, Siddharth, Sharman Joshi, Kunal Kapoor"
tt0169102,Lagaan: Once Upon a Time in India,2001.0,8.1,"Drama, Musical, Sport",AamirKhan RaghubirYadav GracySingh RachelShelley PaulBlackthorne,"Aamir Khan, Raghubir Yadav, Gracy Singh, Rachel Shelley, Paul Blackthorne"
tt1188996,My Name Is Khan,2010.0,7.9,"Adventure, Drama, Romance",ShahRukhKhan Kajol SheetalMenon KatieAmandaKeane KentonDuty,"Shah Rukh Khan, Kajol, Sheetal Menon, Katie Amanda Keane, Kenton Duty"
tt0367110,Swades,2004.0,8.2,"Drama, Musical",ShahRukhKhan GayatriJoshi KishoriBallal SmithSeth LekhTandon,"Shah Rukh Khan, Gayatri Joshi, Kishori Ballal, Smith Seth, Lekh Tandon"
tt1954470,Gangs of Wasseypur,2012.0,8.2,"Action, Comedy, Crime",ManojBajpayee NawazuddinSiddiqui TigmanshuDhulia RichaChadha ReemaSen,"Manoj Bajpayee, Nawazuddin Siddiqui, Tigmanshu Dhulia, Richa Chadha, Reema Sen"
tt1954470,Gangs of Wasseypur,2012.0,8.2,"Action, Comedy, Crime",ManojBajpayee NawazuddinSiddiqui TigmanshuDhulia RichaChadha ReemaSen,"Manoj Bajpayee, Nawazuddin Siddiqui, Tigmanshu Dhulia, Richa Chadha, Reema Sen"
tt2082197,Barfi!,2012.0,8.1,"Comedy, Drama, Romance",RanbirKapoor PriyankaChopraJonas IleanaD'Cruz SaurabhShukla RoopaGanguly,"Ranbir Kapoor, Priyanka Chopra Jonas, Ileana D'Cruz, Saurabh Shukla, Roopa Ganguly"
tt0871510,Chak De! India,2007.0,8.1,"Drama, Family, Sport",ShahRukhKhan VidyaMalvade SagarikaGhatge ShilpaShukla ChitrashiRawat,"Shah Rukh Khan, Vidya Malvade, Sagarika Ghatge, Shilpa Shukla, Chitrashi Rawat"
tt0374887,Munna Bhai M.B.B.S.,2003.0,8.1,"Comedy, Drama",SanjayDutt ArshadWarsi GracySingh BomanIrani SunilDutt,"Sanjay Dutt, Arshad Warsi, Gracy Singh, Boman Irani, Sunil Dutt"
tt3863552,Bajrangi Bhaijaan,2015.0,8.1,"Action, Adventure, Comedy",SalmanKhan HarshaaliMalhotra NawazuddinSiddiqui KareenaKapoor SharatSaxena,"Salman Khan, Harshaali Malhotra, Nawazuddin Siddiqui, Kareena Kapoor, Sharat Saxena"
tt0292490,Dil Chahta Hai,2001.0,8.1,"Comedy, Drama, Romance",AamirKhan SaifAliKhan AkshayeKhanna PreityGZinta SonaliKulkarni,"Aamir Khan, Saif Ali Khan, Akshaye Khanna, Preity G Zinta, Sonali Kulkarni"
tt1562872,Zindagi Na Milegi Dobara,2011.0,8.2,"Comedy, Drama, Musical",HrithikRoshan FarhanAkhtar AbhayDeol KatrinaKaif KalkiKoechlin,"Hrithik Roshan, Farhan Akhtar, Abhay Deol, Katrina Kaif, Kalki Koechlin"
tt0112870,Dilwale Dulhania Le Jayenge,1995.0,8.0,"Drama, Romance",ShahRukhKhan Kajol AmrishPuri FaridaJalal AnupamKher,"Shah Rukh Khan, Kajol, Amrish Puri, Farida Jalal, Anupam Kher"
tt0347304,Kal Ho Naa Ho,2003.0,7.9,"Comedy, Drama, Musical",PreityGZinta ShahRukhKhan SaifAliKhan JayaBachchan SushmaSeth,"Preity G Zinta, Shah Rukh Khan, Saif Ali Khan, Jaya Bachchan, Sushma Seth"
tt4430212,Drishyam,2015.0,8.2,"Crime, Drama, Mystery",AjayDevgn ShriyaSaran Tabu RajatKapoor IshitaDutta,"Ajay Devgn, Shriya Saran, Tabu, Rajat Kapoor, Ishita Dutta"
tt2574698,Gunday,2014.0,2.7,"Action, Drama, Musical",RanveerSingh ArjunKapoor PriyankaChopraJonas IrrfanKhan KaranAanand,"Ranveer Singh, Arjun Kapoor, Priyanka Chopra Jonas, Irrfan Khan, Karan Aanand"
tt2392810,Queen & Country,2014.0,6.2,"Biography, Comedy, Drama",CallumTurner CalebLandryJones PatShortt DavidThewlis RichardE.Grant,"Callum Turner, Caleb Landry Jones, Pat Shortt, David Thewlis, Richard E. Grant"
tt0118849,Children of Heaven,1997.0,8.2,"Drama, Family, Sport",MohammadAmirNaji AmirFarrokhHashemian BahareSeddiqi NafiseJafar-Mohammadi FereshteSarabandi,"Mohammad Amir Naji, Amir Farrokh Hashemian, Bahare Seddiqi, Nafise Jafar-Mohammadi, Fereshte Sarabandi"
tt2356180,Bhaag Milkha Bhaag,2013.0,8.2,"Biography, Drama, Sport",FarhanAkhtar DeepakSinghRawat JaptejSingh DivyaDutta PawanMalhotra,"Farhan Akhtar, Deepak Singh Rawat, Japtej Singh, Divya Dutta, Pawan Malhotra"
tt14993250,Rocky Aur Rani Kii Prem Kahaani,2023.0,6.9,"Comedy, Drama, Family",RanveerSingh AliaBhatt Dharmendra ShabanaAzmi JayaBachchan,"Ranveer Singh, Alia Bhatt, Dharmendra, Shabana Azmi, Jaya Bachchan"
tt1166100,Ghajini,2008.0,7.3,"Action, Drama, Mystery",AamirKhan AsinThottumkal JiahKhan AamirNaik PradeepSinghRawat,"Aamir Khan, Asin Thottumkal, Jiah Khan, Aamir Naik, Pradeep Singh Rawat"
tt8108198,Andhadhun,2018.0,8.2,"Crime, Mystery, Thriller",Tabu AyushmannKhurrana RadhikaApte AnilDhawan ManavVij,"Tabu, Ayushmann Khurrana, Radhika Apte, Anil Dhawan, Manav Vij"
tt0242519,Hera Pheri,2000.0,8.1,"Action, Comedy, Crime",AkshayKumar SunielShetty PareshRawal Tabu OmPuri,"Akshay Kumar, Suniel Shetty, Paresh Rawal, Tabu, Om Puri"
tt4387040,Airlift,2016.0,7.9,"Action, Drama, History",AkshayKumar NimratKaur KumudMishra PrakashBelawadi Inaamulhaq,"Akshay Kumar, Nimrat Kaur, Kumud Mishra, Prakash Belawadi, Inaamulhaq"
tt3848892,Baby,2015.0,7.9,"Action, Crime, Thriller",AkshayKumar DannyDenzongpa RanaDaggubati TaapseePannu AnupamKher,"Akshay Kumar, Danny Denzongpa, Rana Daggubati, Taapsee Pannu, Anupam Kher"
tt2176013,Jab Tak Hai Jaan,2012.0,6.7,"Drama, Romance",ShahRukhKhan KatrinaKaif AnushkaSharma LucyPhelps AnupamKher,"Shah Rukh Khan, Katrina Kaif, Anushka Sharma, Lucy Phelps, Anupam Kher"
tt0073707,Sholay,1975.0,8.1,"Action, Adventure, Comedy",SanjeevKumar Dharmendra AmitabhBachchan AmjadKhan HemaMalini,"Sanjeev Kumar, Dharmendra, Amitabh Bachchan, Amjad Khan, Hema Malini"
tt1285241,Don 2,2011.0,7.1,"Action, Crime, Thriller",ShahRukhKhan FlorianLukas OmPuri PriyankaChopraJonas BomanIrani,"Shah Rukh Khan, Florian Lukas, Om Puri, Priyanka Chopra Jonas, Boman Irani"
tt3390572,Haider,2014.0,8.0,"Action, Crime, Drama",ShahidKapoor Tabu ShraddhaKapoor KayKayMenon NarendraJha,"Shahid Kapoor, Tabu, Shraddha Kapoor, Kay Kay Menon, Narendra Jha"
tt2377938,Special 26,2013.0,8.0,"Crime, Drama, Thriller",AkshayKumar AnupamKher ManojBajpayee JimmyShergill KajalAggarwal,"Akshay Kumar, Anupam Kher, Manoj Bajpayee, Jimmy Shergill, Kajal Aggarwal"
tt0109117,Andaz Apna Apna,1994.0,8.0,"Action, Comedy, Romance",AamirKhan SalmanKhan RaveenaTandon KarismaKapoor PareshRawal,"Aamir Khan, Salman Khan, Raveena Tandon, Karisma Kapoor, Paresh Rawal"
tt2283748,OMG: Oh My God!,2012.0,8.1,"Comedy, Drama, Fantasy",PareshRawal AkshayKumar MithunChakraborty MaheshManjrekar GovindNamdeo,"Paresh Rawal, Akshay Kumar, Mithun Chakraborty, Mahesh Manjrekar, Govind Namdeo"
tt0420332,Veer-Zaara,2004.0,7.8,"Drama, Family, Musical",ShahRukhKhan PreityGZinta RaniMukerji KirronKher DivyaDutta,"Shah Rukh Khan, Preity G Zinta, Rani Mukerji, Kirron Kher, Divya Dutta"
tt2112124,Chennai Express,2013.0,6.1,"Action, Comedy, Drama",DeepikaPadukone ShahRukhKhan Sathyaraj NikitinDheer MukeshTiwari,"Deepika Padukone, Shah Rukh Khan, Sathyaraj, Nikitin Dheer, Mukesh Tiwari"
tt0172684,Kuch Kuch Hota Hai,1998.0,7.5,"Comedy, Drama, Musical",ShahRukhKhan Kajol RaniMukerji SanaSaeed ReemaLagoo,"Shah Rukh Khan, Kajol, Rani Mukerji, Sana Saeed, Reema Lagoo"
tt2350496,The Lunchbox,2013.0,7.8,"Drama, Romance",IrrfanKhan NimratKaur NawazuddinSiddiqui LilleteDubey NakulVaid,"Irrfan Khan, Nimrat Kaur, Nawazuddin Siddiqui, Lillete Dubey, Nakul Vaid"
tt1093370,Jab We Met,2007.0,7.9,"Comedy, Drama, Romance",ShahidKapoor KareenaKapoor TarunArora DaraSinghRandhawa PawanMalhotra,"Shahid Kapoor, Kareena Kapoor, Tarun Arora, Dara Singh Randhawa, Pawan Malhotra"
tt6452574,Sanju,2018.0,7.6,"Biography, Comedy, Drama",RanbirKapoor PareshRawal ManishaKoirala VickyKaushal DiaMirza,"Ranbir Kapoor, Paresh Rawal, Manisha Koirala, Vicky Kaushal, Dia Mirza"
tt0248126,Kabhi Khushi Kabhie Gham...,2001.0,7.4,"Drama, Musical, Romance",ShahRukhKhan Kajol AmitabhBachchan HrithikRoshan JayaBachchan,"Shah Rukh Khan, Kajol, Amitabh Bachchan, Hrithik Roshan, Jaya Bachchan"
tt1833673,Dhoom 3,2013.0,5.4,"Action, Crime, Drama",AamirKhan KatrinaKaif AbhishekBachchan UdayChopra JackieShroff,"Aamir Khan, Katrina Kaif, Abhishek Bachchan, Uday Chopra, Jackie Shroff"
tt1182937,Rab Ne Bana Di Jodi,2008.0,7.2,"Comedy, Drama, Music",ShahRukhKhan AnushkaSharma VinayPathak M.K.Raina ManmeetSinghSawhney,"Shah Rukh Khan, Anushka Sharma, Vinay Pathak, M.K. Raina, Manmeet Singh Sawhney"
tt3495026,Fan,2016.0,6.9,"Action, Drama, Thriller",ShahRukhKhan ShriyaPilgaonkar SayaniGupta WaluschaD'Souza DeepikaAmin,"Shah Rukh Khan, Shriya Pilgaonkar, Sayani Gupta, Waluscha D'Souza, Deepika Amin"
tt1639426,Udaan,2010.0,8.1,Drama,RajatBarmecha RonitRoy ManjotSingh RamKapoor RajaHudda,"Rajat Barmecha, Ronit Roy, Manjot Singh, Ram Kapoor, Raja Hudda"
tt0456144,"Carry On, Munna Bhai",2006.0,8.0,"Comedy, Drama, Romance",SanjayDutt ArshadWarsi VidyaBalan BomanIrani DilipPrabhavalkar,"Sanjay Dutt, Arshad Warsi, Vidya Balan, Boman Irani, Dilip Prabhavalkar"
tt2199711,Vishwaroopam,2013.0,7.9,"Action, Thriller",PoojaKumar MilesAnderson KamalHaasan RahulBose ShekharKapur,"Pooja Kumar, Miles Anderson, Kamal Haasan, Rahul Bose, Shekhar Kapur"
tt3405236,Raees,2017.0,6.6,"Action, Crime, Drama",ShahRukhKhan JaideepAhlawat SunnyLeone NawazuddinSiddiqui MahiraKhan,"Shah Rukh Khan, Jaideep Ahlawat, Sunny Leone, Nawazuddin Siddiqui, Mahira Khan"
tt1787988,Talaash: The Answer Lies Within,2012.0,7.2,"Crime, Drama, Mystery",AamirKhan KareenaKapoor RaniMukerji NawazuddinSiddiqui RajkummarRao,"Aamir Khan, Kareena Kapoor, Rani Mukerji, Nawazuddin Siddiqui, Rajkummar Rao"
tt2317337,Vicky Donor,2012.0,7.8,"Comedy, Romance",AyushmannKhurrana YamiGautam AnnuKapoor DollyAhluwalia JohnAbraham,"Ayushmann Khurrana, Yami Gautam, Annu Kapoor, Dolly Ahluwalia, John Abraham"
tt1562871,Ra.One,2011.0,4.8,"Action, Adventure, Sci-Fi",ShahRukhKhan ArjunRampal KareenaKapoor ShahanaGoswami AtulSharma,"Shah Rukh Khan, Arjun Rampal, Kareena Kapoor, Shahana Goswami, Atul Sharma"
tt1024943,Om Shanti Om,2007.0,6.7,"Action, Comedy, Drama",ShahRukhKhan DeepikaPadukone ArjunRampal KirronKher ShreyasTalpade,"Shah Rukh Khan, Deepika Padukone, Arjun Rampal, Kirron Kher, Shreyas Talpade"
tt1839596,Rockstar,2011.0,7.7,"Drama, Music, Romance",RanbirKapoor NargisFakhri ShammiKapoor KumudMishra PiyushMishra,"Ranbir Kapoor, Nargis Fakhri, Shammi Kapoor, Kumud Mishra, Piyush Mishra"
tt0238936,Devdas,2002.0,7.5,"Drama, Musical, Romance",ShahRukhKhan AishwaryaRaiBachchan MadhuriDixit JackieShroff KirronKher,"Shah Rukh Khan, Aishwarya Rai Bachchan, Madhuri Dixit, Jackie Shroff, Kirron Kher"
tt8291224,Uri: The Surgical Strike,2019.0,8.2,"Action, Drama, History",VickyKaushal PareshRawal MohitRaina YamiGautam KirtiKulhari,"Vicky Kaushal, Paresh Rawal, Mohit Raina, Yami Gautam, Kirti Kulhari"
tt2178470,Yeh Jawaani Hai Deewani,2013.0,7.2,"Comedy, Drama, Musical",RanbirKapoor DeepikaPadukone AdityaRoyKapoor KalkiKoechlin KunaalRoyKapur,"Ranbir Kapoor, Deepika Padukone, Aditya Roy Kapoor, Kalki Koechlin, Kunaal Roy Kapur"
tt4832640,Sultan,2016.0,7.0,"Action, Drama, Romance",SalmanKhan AnushkaSharma RandeepHooda AmitSadh KumudMishra,"Salman Khan, Anushka Sharma, Randeep Hooda, Amit Sadh, Kumud Mishra"
tt5571734,Pink,2016.0,8.1,"Crime, Drama, Thriller",AmitabhBachchan TaapseePannu KirtiKulhari AndreaTariang PiyushMishra,"Amitabh Bachchan, Taapsee Pannu, Kirti Kulhari, Andrea Tariang, Piyush Mishra"
tt5946128,Dear Zindagi,2016.0,7.4,"Drama, Romance",AliaBhatt ShahRukhKhan KunalKapoor PriyankaMoodley PrateekJain,"Alia Bhatt, Shah Rukh Khan, Kunal Kapoor, Priyanka Moodley, Prateek Jain"
tt0461936,Don,2006.0,7.1,"Action, Crime, Thriller",ShahRukhKhan PriyankaChopraJonas ArjunRampal IshaKoppikar BomanIrani,"Shah Rukh Khan, Priyanka Chopra Jonas, Arjun Rampal, Isha Koppikar, Boman Irani"
tt2461132,Happy New Year,2014.0,4.9,"Action, Comedy, Crime",ShahRukhKhan DeepikaPadukone AbhishekBachchan BomanIrani SonuSood,"Shah Rukh Khan, Deepika Padukone, Abhishek Bachchan, Boman Irani, Sonu Sood"
tt0375611,Black,2005.0,8.1,Drama,AmitabhBachchan RaniMukerji ShernazPatel AyeshaKapur DhritimanChatterjee,"Amitabh Bachchan, Rani Mukerji, Shernaz Patel, Ayesha Kapur, Dhritiman Chatterjee"
tt2181931,English Vinglish,2012.0,7.8,"Comedy, Drama, Family",Sridevi AdilHussain MehdiNebbou PriyaAnand SujataKumar,"Sridevi, Adil Hussain, Mehdi Nebbou, Priya Anand, Sujata Kumar"
tt7431594,Race 3,2018.0,1.9,"Action, Crime, Thriller",AnilKapoor SalmanKhan BobbyDeol JacquelineFernandez DaisyShah,"Anil Kapoor, Salman Khan, Bobby Deol, Jacqueline Fernandez, Daisy Shah"
tt1620933,Paan Singh Tomar,2012.0,8.2,"Action, Biography, Crime",IrrfanKhan MahieGill RajeshAbhay HemendraDandotiya NavneetGairola,"Irrfan Khan, Mahie Gill, Rajesh Abhay, Hemendra Dandotiya, Navneet Gairola"
tt0347473,Main Hoon Na,2004.0,7.0,"Action, Comedy, Drama",ShahRukhKhan SushmitaSen SunielShetty ZayedKhan AmritaRao,"Shah Rukh Khan, Sushmita Sen, Suniel Shetty, Zayed Khan, Amrita Rao"
tt4535650,Dilwale,2015.0,5.0,"Action, Comedy, Drama",ShahRukhKhan Kajol VarunDhawan KritiSanon VarunSharma,"Shah Rukh Khan, Kajol, Varun Dhawan, Kriti Sanon, Varun Sharma"
tt4169250,M.S. Dhoni: The Untold Story,2016.0,8.0,"Biography, Drama, Sport",SushantSinghRajput KiaraAdvani AnupamKher DishaPatani BhoomikaChawla,"Sushant Singh Rajput, Kiara Advani, Anupam Kher, Disha Patani, Bhoomika Chawla"
tt0439662,Fanaa,2006.0,7.1,"Action, Drama, Romance",AamirKhan Kajol RishiKapoor Tabu KirronKher,"Aamir Khan, Kajol, Rishi Kapoor, Tabu, Kirron Kher"
tt3735246,Bajirao Mastani,2015.0,7.2,"Action, Drama, History",RanveerSingh DeepikaPadukone PriyankaChopraJonas TanviAzmi MaheshManjrekar,"Ranveer Singh, Deepika Padukone, Priyanka Chopra Jonas, Tanvi Azmi, Mahesh Manjrekar"
tt0449994,Jodhaa Akbar,2008.0,7.5,"Action, Drama, History",HrithikRoshan AishwaryaRaiBachchan SonuSood PoonamSinha SuhasiniMulay,"Hrithik Roshan, Aishwarya Rai Bachchan, Sonu Sood, Poonam Sinha, Suhasini Mulay"
tt2359810,Raanjhanaa,2013.0,7.6,"Drama, Romance",Dhanush SonamKapoor Mohd.ZeeshanAyyub SwaraBhasker AbhayDeol,"Dhanush, Sonam Kapoor, Mohd. Zeeshan Ayyub, Swara Bhasker, Abhay Deol"
tt2016894,Ek Tha Tiger,2012.0,5.6,"Action, Adventure, Romance",SalmanKhan KatrinaKaif GirishKarnad RoshanSeth RanvirShorey,"Salman Khan, Katrina Kaif, Girish Karnad, Roshan Seth, Ranvir Shorey"
tt4934950,Talvar,2015.0,8.1,"Crime, Drama, Mystery",IrrfanKhan KonkonaSenSharma NeerajKabi SohumShah AtulKumar,"Irrfan Khan, Konkona Sen Sharma, Neeraj Kabi, Sohum Shah, Atul Kumar"
tt1620719,Dabangg,2010.0,6.2,"Action, Comedy, Crime",SalmanKhan SonakshiSinha SonuSood ArbaazKhan VinodKhanna,"Salman Khan, Sonakshi Sinha, Sonu Sood, Arbaaz Khan, Vinod Khanna"
tt3767372,Piku,2015.0,7.6,"Comedy, Drama",DeepikaPadukone AmitabhBachchan IrrfanKhan MoushumiChatterjee RaghubirYadav,"Deepika Padukone, Amitabh Bachchan, Irrfan Khan, Moushumi Chatterjee, Raghubir Yadav"
tt1324059,Wake Up Sid,2009.0,7.6,"Comedy, Drama, Romance",RanbirKapoor KonkonaSenSharma SupriyaPathak AnupamKher RahulKhanna,"Ranbir Kapoor, Konkona Sen Sharma, Supriya Pathak, Anupam Kher, Rahul Khanna"
tt0213890,Mohabbatein,2000.0,7.0,"Drama, Musical, Romance",AmitabhBachchan ShahRukhKhan UdayChopra JugalHansraj JimmyShergill,"Amitabh Bachchan, Shah Rukh Khan, Uday Chopra, Jugal Hansraj, Jimmy Shergill"
tt1934231,Delhi Belly,2011.0,7.5,"Action, Comedy, Crime",ImranKhan VirDas KunaalRoyKapur ShenazTreasury PoornaJagannathan,"Imran Khan, Vir Das, Kunaal Roy Kapur, Shenaz Treasury, Poorna Jagannathan"
tt0164538,Dil Se..,1998.0,7.5,"Drama, Romance",ShahRukhKhan ManishaKoirala PreityGZinta RaghubirYadav SabyasachiChakrabarty,"Shah Rukh Khan, Manisha Koirala, Preity G Zinta, Raghubir Yadav, Sabyasachi Chakrabarty"
tt2213054,Kai Po Che,2013.0,7.8,"Drama, Sport",AmitSadh SushantSinghRajput RajkummarRao AmritaPuri DigvijayDeshmukh,"Amit Sadh, Sushant Singh Rajput, Rajkummar Rao, Amrita Puri, Digvijay Deshmukh"
tt2203308,Aashiqui 2,2013.0,7.0,"Drama, Music, Musical",AdityaRoyKapoor ShraddhaKapoor ShaadRandhawa SalilAcharya MukeshAgrohari,"Aditya Roy Kapoor, Shraddha Kapoor, Shaad Randhawa, Salil Acharya, Mukesh Agrohari"
tt5935704,Padmaavat,2018.0,7.0,"Drama, History, Romance",DeepikaPadukone RanveerSingh ShahidKapoor AditiRaoHydari JimSarbh,"Deepika Padukone, Ranveer Singh, Shahid Kapoor, Aditi Rao Hydari, Jim Sarbh"
tt2140465,Tanu Weds Manu Returns,2015.0,7.6,"Comedy, Drama, Romance",KanganaRanaut Madhavan JimmyShergill DeepakDobriyal SwaraBhasker,"Kangana Ranaut, Madhavan, Jimmy Shergill, Deepak Dobriyal, Swara Bhasker"
tt0106333,Baazigar,1993.0,7.6,"Crime, Drama, Musical",ShahRukhKhan Kajol DalipTahil RakheeGulzar ShilpaShettyKundra,"Shah Rukh Khan, Kajol, Dalip Tahil, Rakhee Gulzar, Shilpa Shetty Kundra"
tt2980794,Highway,2014.0,7.6,"Crime, Drama, Romance",AliaBhatt RandeepHooda DurgeshKumar PradeepNagar SaharshKumarShukla,"Alia Bhatt, Randeep Hooda, Durgesh Kumar, Pradeep Nagar, Saharsh Kumar Shukla"
tt4434004,Udta Punjab,2016.0,7.7,"Action, Crime, Drama",ShahidKapoor AliaBhatt KareenaKapoor DiljitDosanjh SatishKaushik,"Shahid Kapoor, Alia Bhatt, Kareena Kapoor, Diljit Dosanjh, Satish Kaushik"
tt0066763,Anand,1971.0,8.1,"Drama, Musical",RajeshKhanna AmitabhBachchan SumitaSanyal RameshDeo SeemaDeo,"Rajesh Khanna, Amitabh Bachchan, Sumita Sanyal, Ramesh Deo, Seema Deo"
tt2556308,Holiday,2014.0,7.2,"Action, Crime, Thriller",AkshayKumar SonakshiSinha FreddyDaruwala SumeetRaghavan ZakirHussain,"Akshay Kumar, Sonakshi Sinha, Freddy Daruwala, Sumeet Raghavan, Zakir Hussain"
tt0200087,Sarfarosh,1999.0,8.1,"Action, Crime, Drama",NaseeruddinShah AamirKhan SonaliBendre MukeshRishi AkashKhurana,"Naseeruddin Shah, Aamir Khan, Sonali Bendre, Mukesh Rishi, Akash Khurana"
tt5460276,Kaabil,2017.0,7.1,"Action, Crime, Drama",HrithikRoshan YamiGautam RonitRoy RohitRoy NarendraJha,"Hrithik Roshan, Yami Gautam, Ronit Roy, Rohit Roy, Narendra Jha"
tt8108202,Stree,2018.0,7.5,"Comedy, Horror",AshishChhipa RajkummarRao ShraddhaKapoor PankajTripathi AparshaktiKhurana,"Ashish Chhipa, Rajkummar Rao, Shraddha Kapoor, Pankaj Tripathi, Aparshakti Khurana"
tt2395469,Gully Boy,2019.0,7.9,"Drama, Music, Romance",RanveerSingh AliaBhatt SiddhantChaturvedi VijayRaaz AmrutaSubhash,"Ranveer Singh, Alia Bhatt, Siddhant Chaturvedi, Vijay Raaz, Amruta Subhash"
tt2372222,Kick,2014.0,6.0,"Action, Comedy, Crime",SalmanKhan JacquelineFernandez NawazuddinSiddiqui RandeepHooda SaurabhDhingra,"Salman Khan, Jacqueline Fernandez, Nawazuddin Siddiqui, Randeep Hooda, Saurabh Dhingra"
tt2372678,2 States,2014.0,6.9,"Comedy, Drama, Romance",ArjunKapoor AliaBhatt AmritaSingh Revathi RonitRoy,"Arjun Kapoor, Alia Bhatt, Amrita Singh, Revathi, Ronit Roy"
tt0441048,Dhoom 2,2006.0,6.5,"Action, Crime, Thriller",HrithikRoshan AbhishekBachchan AishwaryaRaiBachchan UdayChopra BipashaBasu,"Hrithik Roshan, Abhishek Bachchan, Aishwarya Rai Bachchan, Uday Chopra, Bipasha Basu"
tt7725596,Badhaai Ho,2018.0,7.9,"Comedy, Drama",AyushmannKhurrana NeenaGupta GajrajRao SanyaMalhotra SurekhaSikri,"Ayushmann Khurrana, Neena Gupta, Gajraj Rao, Sanya Malhotra, Surekha Sikri"
tt6527426,Zero,2018.0,5.2,"Comedy, Drama, Romance",ShahRukhKhan AnushkaSharma KatrinaKaif Mohd.ZeeshanAyyub AbhayDeol,"Shah Rukh Khan, Anushka Sharma, Katrina Kaif, Mohd. Zeeshan Ayyub, Abhay Deol"
tt2424988,Gabbar Is Back,2015.0,7.1,"Action, Crime, Drama",AkshayKumar ShrutiHaasan KareenaKapoor Suman SunilGrover,"Akshay Kumar, Shruti Haasan, Kareena Kapoor, Suman, Sunil Grover"
tt2855648,Madras Cafe,2013.0,7.6,"Action, Drama, Thriller",JohnAbraham NargisFakhri RaashiKhanna DineshPrabhakar PrakashBelawadi,"John Abraham, Nargis Fakhri, Raashi Khanna, Dinesh Prabhakar, Prakash Belawadi"
tt0109555,Darr,1993.0,7.6,"Action, Drama, Romance",JuhiChawla SunnyDeol ShahRukhKhan AnupamKher TanviAzmi,"Juhi Chawla, Sunny Deol, Shah Rukh Khan, Anupam Kher, Tanvi Azmi"
tt1849718,Agneepath,2012.0,6.9,"Action, Crime, Drama",HrithikRoshan PriyankaChopraJonas SanjayDutt RishiKapoor MadhurjeetSarghi,"Hrithik Roshan, Priyanka Chopra Jonas, Sanjay Dutt, Rishi Kapoor, Madhurjeet Sarghi"
tt5165344,Rustom,2016.0,7.0,"Crime, Drama, Thriller",AkshayKumar IleanaD'Cruz ArjanBajwa EshaGupta PawanMalhotra,"Akshay Kumar, Ileana D'Cruz, Arjan Bajwa, Esha Gupta, Pawan Malhotra"
tt1729637,Bodyguard,2011.0,4.7,"Action, Comedy, Drama",SalmanKhan KareenaKapoor RajBabbar HazelKeech MohammadFaizan,"Salman Khan, Kareena Kapoor, Raj Babbar, Hazel Keech, Mohammad Faizan"
tt4900716,Kapoor & Sons,2016.0,7.7,"Comedy, Drama, Family",RishiKapoor RajatKapoor RatnaPathakShah FawadKhan SidharthMalhotra,"Rishi Kapoor, Rajat Kapoor, Ratna Pathak Shah, Fawad Khan, Sidharth Malhotra"
tt0466460,Khosla Ka Ghosla!,2006.0,8.3,"Comedy, Crime, Drama",AnupamKher BomanIrani ParvinDabas TaraSharma NavinNischol,"Anupam Kher, Boman Irani, Parvin Dabas, Tara Sharma, Navin Nischol"
tt8983202,Kabir Singh,2019.0,7.0,"Action, Drama, Romance",ShahidKapoor KiaraAdvani NikitaDutta SohamMajumdar ArjanBajwa,"Shahid Kapoor, Kiara Advani, Nikita Dutta, Soham Majumdar, Arjan Bajwa"
tt0062803,Chitty Chitty Bang Bang,1968.0,6.9,"Adventure, Family, Fantasy",DickVanDyke SallyAnnHowes LionelJeffries BennyHill GertFröbe,"Dick Van Dyke, Sally Ann Howes, Lionel Jeffries, Benny Hill, Gert Fröbe"
tt0499375,Guru,2007.0,7.7,Drama,MithunChakraborty AbhishekBachchan AishwaryaRaiBachchan Madhavan VidyaBalan,"Mithun Chakraborty, Abhishek Bachchan, Aishwarya Rai Bachchan, Madhavan, Vidya Balan"
tt7098658,Raazi,2018.0,7.7,"Action, Drama, Thriller",AliaBhatt VickyKaushal RajitKapoor ShishirSharma AshwathBhatt,"Alia Bhatt, Vicky Kaushal, Rajit Kapoor, Shishir Sharma, Ashwath Bhatt"
